,Unnamed: 0,client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
32394,3561,40631,88,retired,married,basic.4y,no,yes,sep,13,213,7,0,nonexistent,94.199,0.882,no
32395,3562,40632,30,services,single,university.degree,no,yes,sep,20,8,1,0,nonexistent,94.199,0.882,no
32396,3563,40633,47,technician,married,basic.6y,no,no,sep,13,164,2,3,success,94.199,0.882,no
32397,3564,40634,24,blue-collar,single,high.school,no,yes,sep,17,202,1,3,failure,94.199,0.882,no
32398,3565,40635,39,blue-collar,married,basic.9y,no,yes,sep,8,791,3,0,nonexistent,94.199,0.882,no
32399,3566,40636,88,retired,married,basic.4y,no,no,sep,15,272,1,0,nonexistent,94.199,0.882,no
32400,3567,40637,66,retired,married,unknown,no,no,sep,9,667,1,1,failure,94.199,0.881,no
32401,3568,40638,85,retired,married,basic.4y,no,no,sep,27,728,1,2,success,94.199,0.881,yes
32402,3569,40639,89,retired,divorced,basic.4y,no,yes,sep,1,314,1,0,nonexistent,94.199,0.881,yes
32403,3570,40640,48,services,married,high.school,no,no,sep,24,11,1,0,nonexistent,94.199,0.881,no
32404,3571,40641,36,admin.,married,university.degree,no,yes,sep,28,127,1,2,failure,94.199,0.881,no
32405,3572,40642,66,retired,married,unknown,no,yes,sep,27,1394,2,1,success,94.199,0.881,yes
32406,3573,40643,26,admin.,single,university.degree,no,yes,sep,30,386,3,3,success,94.199,0.881,yes
32407,3574,40644,36,management,divorced,university.degree,no,no,sep,16,190,3,1,success,94.199,0.881,yes
32408,3575,40645,36,management,divorced,university.degree,no,yes,sep,12,337,1,1,success,94.199,0.881,yes
32409,3576,40646,35,self-employed,single,university.degree,no,yes,sep,30,179,1,1,failure,94.199,0.881,no
32410,3577,40647,26,admin.,single,university.degree,no,yes,sep,26,355,1,1,failure,94.199,0.881,no
32411,3578,40648,26,admin.,single,university.degree,no,yes,sep,28,201,1,0,nonexistent,94.199,0.881,yes
32412,3579,40649,39,entrepreneur,married,university.degree,no,yes,sep,21,120,3,0,nonexistent,94.199,0.881,no
32413,3580,40650,66,retired,married,unknown,no,no,sep,26,332,5,0,nonexistent,94.199,0.881,no
32414,3581,40651,86,retired,married,basic.4y,no,yes,sep,5,288,3,0,nonexistent,94.199,0.881,yes
32415,3582,40652,42,admin.,single,high.school,no,no,sep,25,638,1,1,success,94.199,0.88,yes
32416,3583,40653,44,management,married,university.degree,no,no,sep,18,210,1,3,success,94.199,0.88,yes
32417,3584,40654,45,unemployed,married,high.school,no,no,sep,16,213,4,2,success,94.199,0.88,no
32418,3585,40655,38,management,married,university.degree,no,no,sep,21,149,2,1,failure,94.199,0.88,no
32419,3586,40656,67,unknown,divorced,unknown,unknown,yes,sep,4,220,2,2,success,94.199,0.88,yes
32420,3587,40657,44,management,married,university.degree,no,no,sep,14,127,1,2,failure,94.199,0.88,no
32421,3588,40658,30,management,married,university.degree,no,unknown,sep,1,210,1,1,failure,94.199,0.88,no
32422,3589,40659,46,services,married,university.degree,no,yes,sep,14,630,1,0,nonexistent,94.199,0.88,yes
32423,3590,40660,32,blue-collar,married,basic.4y,no,no,sep,3,830,2,0,nonexistent,94.199,0.88,yes
32424,3591,40661,31,student,single,unknown,no,unknown,sep,18,708,2,2,success,94.199,0.88,yes
32425,3592,40662,27,student,divorced,unknown,no,no,sep,20,9,1,0,nonexistent,94.199,0.88,no
32426,3593,40663,28,management,single,university.degree,no,yes,sep,28,358,3,1,success,94.199,0.88,yes
32427,3594,40664,32,blue-collar,married,basic.4y,no,no,sep,8,606,3,4,success,94.199,0.88,yes
32428,3595,40665,45,unemployed,married,high.school,no,no,sep,22,1081,2,0,nonexistent,94.199,0.88,yes
32429,3596,40666,26,admin.,single,university.degree,no,yes,sep,7,9,1,0,nonexistent,94.199,0.88,no
32430,3597,40667,80,retired,divorced,basic.4y,no,yes,sep,30,378,4,0,nonexistent,94.199,0.879,no
32431,3598,40668,38,technician,single,professional.course,no,yes,sep,17,284,3,1,success,94.199,0.879,yes
32432,3599,40669,83,retired,divorced,basic.4y,no,yes,sep,14,405,3,0,nonexistent,94.199,0.879,no
32433,3600,40670,29,admin.,single,high.school,no,yes,sep,20,216,1,2,success,94.199,0.879,yes
32434,3601,40671,60,admin.,married,professional.course,no,yes,sep,29,261,1,1,success,94.199,0.879,yes
32435,3602,40672,45,unemployed,married,professional.course,unknown,no,sep,29,1405,1,2,failure,94.199,0.879,yes
32436,3603,40673,45,unemployed,married,professional.course,unknown,no,sep,21,679,1,0,nonexistent,94.199,0.879,yes
32437,3604,40674,27,technician,single,university.degree,no,yes,sep,27,404,1,1,success,94.199,0.879,yes
32438,3605,40675,27,technician,single,university.degree,no,yes,sep,7,530,1,1,success,94.199,0.879,yes
32439,3606,40676,38,technician,single,professional.course,no,no,sep,9,430,4,0,nonexistent,94.199,0.879,yes
32440,3607,40677,33,admin.,married,high.school,no,yes,sep,15,202,1,0,nonexistent,94.199,0.879,yes
32441,3608,40678,58,technician,married,professional.course,no,yes,sep,29,156,1,0,nonexistent,94.199,0.879,no
32442,3609,40679,37,admin.,single,university.degree,no,no,sep,21,209,1,4,success,94.199,0.879,yes
32443,3610,40680,33,admin.,single,university.degree,no,yes,sep,26,761,1,0,nonexistent,94.199,0.879,no
32444,3611,40681,65,technician,married,professional.course,no,no,sep,24,263,1,0,nonexistent,94.199,0.879,no
32445,3612,40682,26,technician,single,basic.9y,no,yes,sep,29,305,1,1,failure,94.199,0.879,yes
32446,3613,40683,34,admin.,single,high.school,no,no,sep,22,204,1,1,success,94.199,0.879,yes
32447,3614,40684,27,admin.,single,university.degree,no,no,sep,16,167,3,1,success,94.199,0.879,yes
32448,3615,40685,38,technician,single,professional.course,no,yes,sep,4,386,2,1,success,94.199,0.879,yes
32449,3616,40686,83,retired,divorced,basic.4y,no,no,sep,25,268,1,3,success,94.199,0.879,yes
32450,3617,40687,38,services,single,high.school,no,yes,sep,10,1,1,3,success,94.199,0.879,no
32451,3618,40688,24,technician,single,professional.course,no,yes,sep,12,1042,5,3,failure,94.199,0.878,yes
32452,3619,40689,29,admin.,single,university.degree,no,no,sep,12,110,4,1,success,94.199,0.878,no
32453,3620,40690,64,retired,divorced,basic.4y,no,yes,sep,1,211,2,2,success,94.199,0.878,yes
32454,3621,40691,29,technician,single,professional.course,no,unknown,sep,30,255,1,2,success,94.199,0.878,yes
32455,3622,40692,38,services,single,high.school,no,no,sep,11,256,2,0,nonexistent,94.199,0.878,yes
32456,3623,40693,28,services,single,high.school,no,yes,sep,12,5,1,0,nonexistent,94.199,0.878,no
32457,3624,40694,31,student,single,unknown,no,yes,sep,6,69,1,0,nonexistent,94.199,0.879,no
32458,3625,40695,32,technician,married,university.degree,no,no,sep,21,175,2,0,nonexistent,94.199,0.879,no
32459,3626,40696,27,management,single,university.degree,no,no,sep,1,303,2,0,nonexistent,94.199,0.879,no
32460,3627,40697,69,retired,married,basic.4y,no,no,sep,18,258,3,1,success,94.199,0.879,no
32461,3628,40698,29,technician,single,professional.course,no,yes,sep,15,157,7,5,success,94.199,0.879,no
32462,3629,40699,23,student,single,basic.9y,no,yes,sep,12,218,3,2,success,94.199,0.879,yes
32463,3630,40700,23,student,single,basic.9y,no,yes,sep,16,502,1,1,failure,94.199,0.879,no
32464,3631,40701,29,technician,single,professional.course,no,no,sep,15,273,3,2,failure,94.199,0.879,yes
32465,3632,40702,82,retired,married,university.degree,unknown,no,sep,26,81,3,4,success,94.199,0.879,no
32466,3633,40703,71,retired,married,high.school,no,no,sep,7,363,1,0,nonexistent,94.199,0.879,yes
32467,3634,40704,33,services,married,professional.course,no,no,sep,6,5,1,1,failure,94.199,0.879,no
32468,3635,40705,31,blue-collar,single,basic.9y,no,yes,sep,7,5,1,0,nonexistent,94.199,0.879,no
32469,3636,40706,31,services,single,high.school,no,no,sep,18,10,1,0,nonexistent,94.199,0.879,no
32470,3637,40707,27,admin.,single,university.degree,no,yes,sep,5,13,1,0,nonexistent,94.199,0.879,no
32471,3638,40708,50,housemaid,divorced,basic.4y,no,no,sep,4,57,1,0,nonexistent,94.199,0.877,no
32472,3639,40709,57,admin.,divorced,high.school,no,no,sep,21,473,1,5,success,94.199,0.877,yes
32473,3640,40710,30,technician,single,professional.course,no,no,sep,12,275,1,5,failure,94.199,0.877,no
32474,3641,40711,21,student,single,unknown,no,no,sep,21,9,1,0,nonexistent,94.199,0.877,no
32475,3642,40712,25,management,single,university.degree,no,no,sep,23,5,1,0,nonexistent,94.199,0.877,no
32476,3643,40713,30,technician,single,professional.course,no,no,sep,30,706,1,1,success,94.199,0.877,no
32477,3644,40714,84,retired,divorced,unknown,unknown,no,sep,9,333,1,2,success,94.199,0.877,yes
32478,3645,40715,39,management,married,university.degree,no,yes,sep,19,358,2,0,nonexistent,94.199,0.877,yes
32479,3646,40716,82,housemaid,married,basic.4y,no,no,sep,30,279,3,2,success,94.199,0.877,yes
32480,3647,40717,30,technician,single,professional.course,no,no,sep,22,221,2,1,failure,94.199,0.877,yes
32481,3648,40718,86,retired,married,unknown,unknown,yes,sep,23,211,1,4,success,94.199,0.877,yes
32482,3649,40719,32,unemployed,married,high.school,no,no,sep,25,6,1,1,failure,94.199,0.877,no
32483,3650,40720,34,admin.,married,professional.course,no,yes,sep,19,409,1,1,failure,94.199,0.877,yes
32484,3651,40721,34,admin.,married,professional.course,no,no,sep,16,230,1,3,success,94.199,0.877,yes
32485,3652,40722,31,admin.,single,university.degree,no,yes,sep,19,194,1,0,nonexistent,94.199,0.877,yes
32486,3653,40723,53,management,divorced,university.degree,no,no,sep,15,404,2,2,success,94.199,0.877,yes
32487,3654,40724,61,management,married,professional.course,no,no,sep,17,380,1,0,nonexistent,94.199,0.877,no
32488,3655,40725,30,technician,single,professional.course,no,unknown,sep,6,808,1,2,failure,94.199,0.877,yes
32489,3656,40726,32,student,single,high.school,no,no,sep,16,407,2,1,success,94.199,0.877,no
32490,3657,40727,86,retired,married,unknown,unknown,yes,sep,23,340,1,0,nonexistent,94.199,0.877,yes
32491,3658,40728,24,student,single,high.school,no,yes,sep,5,251,2,2,success,94.199,0.876,yes
32492,3659,40729,52,admin.,married,professional.course,no,no,sep,5,506,3,0,nonexistent,94.199,0.876,yes
32493,3660,40730,60,retired,married,high.school,no,no,sep,11,1640,1,0,nonexistent,94.199,0.876,yes
32494,3661,40731,19,student,single,basic.4y,no,yes,sep,13,396,2,3,success,94.199,0.876,yes
32495,3662,40732,36,management,married,university.degree,no,unknown,sep,25,331,1,4,failure,94.199,0.876,yes
32496,3663,40733,33,technician,married,university.degree,no,yes,sep,25,161,1,1,failure,94.199,0.876,no
32497,3664,40734,23,student,single,professional.course,no,yes,sep,30,316,1,2,success,94.199,0.876,yes
32498,3665,40735,60,retired,married,high.school,no,no,sep,12,200,1,1,success,94.199,0.876,yes
32499,3666,40736,52,admin.,married,professional.course,no,no,sep,12,953,2,0,nonexistent,94.199,0.876,yes
32500,3667,40737,45,admin.,divorced,university.degree,no,no,sep,8,173,1,0,nonexistent,94.199,0.876,no
32501,3668,40738,39,entrepreneur,married,professional.course,no,no,sep,11,511,3,1,success,94.199,0.876,yes
32502,3669,40739,33,technician,married,university.degree,no,yes,sep,8,110,1,1,failure,94.199,0.876,no
32503,3670,40740,33,technician,married,university.degree,no,no,sep,5,216,1,0,nonexistent,94.199,0.876,yes
32504,3671,40741,23,student,single,professional.course,no,no,sep,4,213,2,1,success,94.199,0.876,yes
32505,3672,40742,34,admin.,married,high.school,no,no,sep,25,214,2,0,nonexistent,94.199,0.876,no
32506,3673,40743,35,admin.,married,university.degree,no,yes,sep,30,7,1,0,nonexistent,94.199,0.876,no
32507,3674,40744,19,student,single,basic.6y,no,yes,sep,26,161,2,4,success,94.199,0.879,yes
32508,3675,40745,29,technician,single,professional.course,no,no,sep,17,251,2,1,success,94.199,0.879,no
32509,3676,40746,37,admin.,married,university.degree,no,no,sep,15,173,1,0,nonexistent,94.199,0.879,yes
32510,3677,40747,36,unemployed,single,high.school,no,yes,sep,12,225,1,1,success,94.199,0.879,yes
32511,3678,40748,82,retired,divorced,basic.4y,no,yes,sep,12,143,2,1,failure,94.199,0.879,yes
32512,3679,40749,25,student,single,high.school,no,yes,sep,3,574,3,0,nonexistent,94.199,0.879,yes
32513,3680,40750,41,admin.,married,unknown,no,yes,sep,26,228,1,1,failure,94.199,0.879,no
32514,3681,40751,31,admin.,married,university.degree,no,yes,sep,2,193,1,0,nonexistent,94.199,0.879,yes
32515,3682,40752,33,technician,single,university.degree,no,yes,sep,24,463,1,0,nonexistent,94.199,0.879,yes
32516,3683,40753,23,admin.,single,university.degree,no,no,sep,11,270,3,1,failure,94.199,0.879,yes
32517,3684,40754,24,admin.,single,university.degree,no,no,sep,29,303,1,1,failure,94.199,0.879,yes
32518,3685,40755,56,admin.,married,basic.9y,no,yes,sep,19,319,1,0,nonexistent,94.199,0.879,yes
32519,3686,40756,77,retired,married,basic.4y,no,yes,sep,3,190,1,0,nonexistent,94.199,0.879,yes
32520,3687,40757,33,admin.,married,university.degree,no,yes,sep,23,234,1,0,nonexistent,94.199,0.879,no
32521,3688,40758,33,technician,married,unknown,no,yes,sep,29,414,1,3,failure,94.199,0.879,yes
32522,3689,40759,19,student,single,basic.6y,no,yes,sep,3,452,5,1,success,94.199,0.879,yes
32523,3690,40760,38,admin.,married,university.degree,no,no,sep,28,79,2,0,nonexistent,94.199,0.879,no
32524,3691,40761,29,admin.,married,high.school,no,yes,sep,21,147,3,0,nonexistent,94.199,0.879,no
32525,3692,40762,23,student,single,basic.9y,no,yes,sep,9,954,1,0,nonexistent,94.199,0.879,yes
32526,3693,40763,30,technician,single,university.degree,no,no,sep,30,327,2,0,nonexistent,94.199,0.879,yes
32527,3694,40764,36,technician,married,university.degree,no,unknown,sep,16,1334,2,0,nonexistent,94.199,0.879,yes
32528,3695,40765,34,technician,single,university.degree,no,no,sep,26,152,2,0,nonexistent,94.199,0.879,no
32529,3696,40766,34,technician,single,university.degree,no,yes,sep,28,294,4,3,success,94.199,0.879,yes
32530,3697,40767,34,technician,single,university.degree,no,no,sep,19,285,3,1,failure,94.199,0.879,yes
32531,3698,40768,26,technician,single,university.degree,no,no,sep,23,374,1,0,nonexistent,94.199,0.879,yes
32532,3699,40769,41,management,divorced,university.degree,no,no,sep,3,164,5,3,success,94.199,0.879,yes
32533,3700,40770,36,technician,married,university.degree,no,yes,sep,8,328,1,1,failure,94.199,0.879,yes
32534,3701,40771,26,technician,single,university.degree,no,yes,sep,20,284,3,1,failure,94.199,0.879,yes
32535,3702,40772,34,technician,single,university.degree,no,no,sep,19,155,4,1,failure,94.199,0.879,no
32536,3703,40773,34,technician,single,university.degree,no,no,sep,24,231,1,0,nonexistent,94.199,0.879,yes
32537,3704,40774,31,services,single,high.school,no,yes,sep,21,336,2,1,success,94.199,0.879,yes
32538,3705,40775,25,student,single,high.school,no,no,sep,21,185,1,0,nonexistent,94.199,0.876,yes
32539,3706,40776,48,housemaid,married,basic.4y,no,yes,sep,6,9,1,0,nonexistent,94.199,0.876,no
32540,3707,40777,55,unemployed,married,basic.4y,no,yes,sep,4,6,1,0,nonexistent,94.199,0.879,no
32541,3708,40778,50,management,married,university.degree,no,no,sep,14,84,1,0,nonexistent,94.199,0.879,no
32542,3709,40779,38,blue-collar,single,high.school,no,yes,sep,26,263,1,3,success,94.199,0.879,yes
32543,3710,40780,41,unemployed,married,high.school,no,yes,sep,25,175,1,1,success,94.199,0.879,yes
32544,3711,40781,33,admin.,married,university.degree,no,no,sep,9,208,2,0,nonexistent,94.199,0.879,yes
32545,3712,40782,33,admin.,married,university.degree,no,no,sep,3,397,1,2,failure,94.199,0.879,yes
32546,3713,40783,33,technician,married,professional.course,no,no,sep,11,569,1,0,nonexistent,94.199,0.879,yes
32547,3714,40784,32,technician,married,basic.9y,no,yes,sep,25,155,1,1,success,94.199,0.879,yes
32548,3715,40785,32,technician,married,basic.9y,no,no,sep,21,183,1,5,success,94.199,0.879,yes
32549,3716,40786,41,unemployed,married,high.school,no,no,sep,21,182,1,3,success,94.199,0.879,yes
32550,3717,40787,33,admin.,married,university.degree,no,yes,sep,19,396,2,0,nonexistent,94.199,0.879,yes
32551,3718,40788,50,management,married,university.degree,no,no,sep,19,718,4,3,failure,94.199,0.878,no
32552,3719,40789,28,blue-collar,single,university.degree,no,yes,sep,30,62,2,1,failure,94.199,0.878,no
32553,3720,40790,37,admin.,married,high.school,no,yes,sep,20,155,1,1,failure,94.199,0.878,no
32554,3721,40791,26,self-employed,single,university.degree,no,yes,sep,22,318,1,4,success,94.199,0.878,no
32555,3722,40792,28,blue-collar,single,university.degree,no,unknown,sep,14,744,1,0,nonexistent,94.199,0.878,yes
32556,3723,40793,31,technician,married,university.degree,no,no,sep,14,261,1,0,nonexistent,94.199,0.878,no
32557,3724,40794,29,admin.,single,university.degree,no,yes,sep,2,180,2,2,success,94.199,0.878,no
32558,3725,40795,26,self-employed,single,university.degree,no,yes,sep,20,333,1,0,nonexistent,94.199,0.878,no
32559,3726,40796,22,services,single,professional.course,no,yes,sep,23,84,1,2,failure,94.199,0.878,no
32560,3727,40797,58,admin.,married,high.school,no,no,sep,26,337,1,1,success,94.199,0.878,yes
32561,3728,40798,42,admin.,single,high.school,no,no,sep,29,209,1,0,nonexistent,94.199,0.878,yes
32562,3729,40799,23,student,single,high.school,no,no,sep,3,409,2,2,success,94.199,0.878,yes
32563,3730,40800,21,student,single,unknown,no,no,sep,24,145,1,1,failure,94.199,0.878,no
32564,3731,40801,53,technician,married,university.degree,no,no,sep,10,156,2,0,nonexistent,94.199,0.878,yes
32565,3732,40802,30,housemaid,single,university.degree,no,no,sep,6,103,2,0,nonexistent,94.199,0.878,no
32566,3733,40803,31,technician,married,university.degree,no,no,sep,10,244,1,1,success,94.199,0.878,yes
32567,3734,40804,35,technician,married,professional.course,no,yes,sep,3,317,1,2,failure,94.199,0.878,no
32568,3735,40805,33,admin.,married,university.degree,no,yes,sep,16,272,2,0,nonexistent,94.199,0.878,yes
32569,3736,40806,35,technician,married,professional.course,no,yes,sep,19,447,1,2,failure,94.199,0.878,no
32570,3737,40807,54,admin.,divorced,university.degree,no,yes,sep,13,112,1,2,failure,94.199,0.878,no
32571,3738,40808,35,technician,married,professional.course,no,yes,sep,20,390,2,0,nonexistent,94.199,0.878,no
32572,3739,40809,33,admin.,married,university.degree,no,yes,sep,2,217,2,0,nonexistent,94.199,0.878,no
32573,3740,40810,30,services,single,high.school,no,yes,sep,20,405,1,3,failure,94.199,0.878,no
32574,3741,40811,21,student,single,unknown,no,no,sep,16,150,1,0,nonexistent,94.199,0.878,no
32575,3742,40812,32,technician,married,high.school,no,no,sep,9,245,1,0,nonexistent,94.199,0.878,no
32576,3743,40813,58,admin.,married,university.degree,no,no,sep,27,272,4,1,success,94.199,0.878,yes
32577,3744,40814,29,admin.,single,high.school,no,no,sep,24,134,1,0,nonexistent,94.199,0.878,no
32578,3745,40815,28,management,single,university.degree,no,no,sep,3,133,4,1,failure,94.199,0.879,no
32579,3746,40816,30,technician,single,university.degree,no,yes,sep,1,173,2,4,failure,94.199,0.879,yes
32580,3747,40817,36,admin.,divorced,university.degree,no,yes,sep,1,157,3,0,nonexistent,94.199,0.879,no
32581,3748,40818,23,student,single,university.degree,no,yes,sep,14,349,2,4,failure,94.199,0.879,no
32582,3749,40819,31,admin.,married,university.degree,no,yes,sep,26,232,2,1,success,94.199,0.879,yes
32583,3750,40820,33,unemployed,single,unknown,no,yes,sep,17,224,2,1,failure,94.199,0.879,yes
32584,3751,40821,33,technician,single,professional.course,no,yes,sep,7,246,9,2,failure,94.199,0.879,no
32585,3752,40822,26,technician,single,professional.course,no,yes,sep,7,249,1,3,success,94.199,0.879,yes
32586,3753,40823,33,technician,single,professional.course,no,yes,sep,1,395,1,0,nonexistent,94.199,0.879,yes
32587,3754,40824,25,student,single,unknown,no,no,sep,23,732,1,0,nonexistent,94.199,0.879,yes
32588,3755,40825,60,retired,married,professional.course,no,no,sep,7,618,1,1,failure,94.199,0.879,no
32589,3756,40826,51,admin.,divorced,high.school,no,yes,sep,8,19,1,0,nonexistent,94.199,0.879,no
32590,3757,40827,27,admin.,single,high.school,no,no,sep,10,6,1,0,nonexistent,94.199,0.879,no
32591,3758,40828,31,admin.,single,high.school,no,no,sep,22,262,5,3,success,94.199,0.879,yes
32592,3759,40829,34,technician,married,professional.course,no,yes,sep,28,157,5,0,nonexistent,94.199,0.879,no
32593,3760,40830,48,services,married,basic.6y,no,no,sep,30,188,2,0,nonexistent,94.199,0.879,yes
32594,3761,40831,32,admin.,married,high.school,no,no,sep,28,169,2,0,nonexistent,94.199,0.879,no
32595,3762,40832,30,student,single,professional.course,no,unknown,sep,18,132,4,3,success,94.199,0.879,no
32596,3763,40833,32,admin.,single,university.degree,no,yes,sep,5,290,4,0,nonexistent,94.199,0.879,no
32597,3764,40834,32,admin.,married,high.school,no,yes,sep,14,156,2,1,failure,94.199,0.879,no
32598,3765,40835,30,student,single,professional.course,no,yes,sep,21,379,3,0,nonexistent,94.199,0.879,no
32599,3766,40836,30,student,single,professional.course,no,yes,sep,5,1616,4,1,success,94.199,0.879,no
32600,3767,40837,30,student,single,professional.course,no,no,sep,23,162,2,2,failure,94.199,0.879,no
32601,3768,40838,32,admin.,married,high.school,no,yes,sep,8,1298,1,0,nonexistent,94.199,0.879,yes
32602,3769,40839,48,unemployed,married,professional.course,no,yes,sep,8,315,2,0,nonexistent,94.199,0.879,yes
32603,3770,40840,32,admin.,single,university.degree,no,yes,sep,6,990,4,0,nonexistent,94.199,0.879,no
32604,3771,40841,32,admin.,single,university.degree,no,yes,sep,12,6,1,0,nonexistent,94.199,0.88,no
32605,3772,40842,30,student,single,professional.course,no,no,sep,15,104,1,2,failure,94.199,0.88,no
32606,3773,40843,30,student,single,professional.course,no,no,sep,28,237,2,0,nonexistent,94.199,0.88,no
32607,3774,40844,30,student,single,professional.course,no,yes,sep,17,282,2,1,success,94.199,0.88,yes
32608,3775,40845,29,admin.,single,university.degree,no,no,sep,8,600,2,3,success,94.199,0.88,yes
32609,3776,40846,22,student,single,high.school,no,no,sep,21,13,1,0,nonexistent,94.199,0.886,no
32610,3777,40847,40,admin.,divorced,high.school,no,yes,sep,21,21,1,1,failure,94.199,0.886,no
32611,3778,40848,35,admin.,married,university.degree,no,no,sep,30,242,2,1,failure,94.199,0.886,no
32612,3779,40849,35,admin.,married,university.degree,no,yes,sep,14,110,2,2,failure,94.199,0.886,no
32613,3780,40850,30,student,single,high.school,no,yes,sep,23,201,2,0,nonexistent,94.199,0.886,no
32614,3781,40851,42,management,married,university.degree,no,yes,sep,13,232,1,2,success,94.199,0.886,yes
32615,3782,40852,34,admin.,married,university.degree,no,no,sep,10,245,3,0,nonexistent,94.199,0.886,yes
32616,3783,40853,42,admin.,divorced,university.degree,no,yes,sep,3,211,1,1,failure,94.199,0.886,no
32617,3784,40854,42,admin.,divorced,university.degree,no,no,sep,25,678,1,1,success,94.199,0.886,yes
32618,3785,40855,41,admin.,married,unknown,no,no,sep,10,845,1,3,success,94.199,0.886,yes
32619,3786,40856,50,management,married,university.degree,no,yes,oct,23,197,2,0,nonexistent,94.601,0.942,no
32620,3787,40857,30,technician,unknown,university.degree,no,no,oct,10,131,2,1,success,94.601,0.942,no
32621,3788,40858,59,unemployed,married,basic.9y,no,yes,oct,14,142,1,0,nonexistent,94.601,0.942,no
32622,3789,40859,32,admin.,single,university.degree,no,no,oct,10,143,1,2,failure,94.601,0.942,no
32623,3790,40860,32,admin.,single,university.degree,no,yes,oct,21,164,1,3,failure,94.601,0.942,no
32624,3791,40861,41,retired,single,basic.4y,no,yes,oct,25,278,1,0,nonexistent,94.601,0.942,no
32625,3792,40862,27,student,single,university.degree,no,yes,oct,14,161,1,3,failure,94.601,0.942,no
32626,3793,40863,30,self-employed,single,basic.9y,no,no,oct,16,5,1,0,nonexistent,94.601,0.953,no
32627,3794,40864,58,admin.,married,university.degree,no,yes,oct,27,9,1,0,nonexistent,94.601,0.953,no
32628,3795,40865,40,technician,married,professional.course,no,yes,oct,2,10,1,0,nonexistent,94.601,0.956,no
32629,3796,40866,32,technician,married,professional.course,no,no,oct,11,311,1,1,success,94.601,0.959,yes
32630,3797,40867,32,technician,married,professional.course,no,no,oct,15,486,1,0,nonexistent,94.601,0.959,yes
32631,3798,40868,26,technician,single,university.degree,no,no,oct,2,649,1,0,nonexistent,94.601,0.959,yes
32632,3799,40869,26,blue-collar,single,basic.6y,no,no,oct,12,808,1,0,nonexistent,94.601,0.959,yes
32633,3800,40870,35,technician,married,professional.course,no,yes,oct,31,608,1,2,failure,94.601,0.959,yes
32634,3801,40871,26,admin.,single,university.degree,no,yes,oct,19,261,1,0,nonexistent,94.601,0.959,no
32635,3802,40872,32,technician,married,professional.course,no,yes,oct,1,275,2,0,nonexistent,94.601,0.959,yes
32636,3803,40873,32,admin.,married,high.school,no,yes,oct,9,48,1,0,nonexistent,94.601,0.959,no
32637,3804,40874,41,technician,married,professional.course,no,no,oct,19,391,2,1,success,94.601,0.959,yes
32638,3805,40875,57,admin.,married,university.degree,no,unknown,oct,28,229,2,2,success,94.601,0.959,yes
32639,3806,40876,26,admin.,single,university.degree,no,no,oct,3,541,1,2,failure,94.601,0.959,no
32640,3807,40877,22,self-employed,single,professional.course,no,yes,oct,15,218,1,0,nonexistent,94.601,0.959,yes
32641,3808,40878,32,technician,married,professional.course,no,no,oct,16,691,2,4,failure,94.601,0.959,no
32642,3809,40879,75,retired,married,basic.4y,no,yes,oct,18,1020,3,3,failure,94.601,0.959,no
32643,3810,40880,28,admin.,single,high.school,no,no,oct,22,1246,2,0,nonexistent,94.601,0.959,yes
32644,3811,40881,64,unemployed,divorced,basic.9y,no,yes,oct,24,604,2,0,nonexistent,94.601,0.959,no
32645,3812,40882,36,admin.,single,university.degree,no,no,oct,12,197,2,0,nonexistent,94.601,0.965,no
32646,3813,40883,65,retired,married,basic.4y,no,yes,oct,22,138,4,0,nonexistent,94.601,0.965,no
32647,3814,40884,51,admin.,married,university.degree,no,yes,oct,11,236,3,1,success,94.601,0.965,yes
32648,3815,40885,28,admin.,single,university.degree,no,no,oct,13,116,1,1,success,94.601,0.965,no
32649,3816,40886,70,retired,married,basic.4y,unknown,no,oct,10,122,1,3,failure,94.601,0.965,no
32650,3817,40887,31,admin.,single,university.degree,no,yes,oct,7,118,1,0,nonexistent,94.601,0.972,no
32651,3818,40888,62,blue-collar,married,unknown,no,no,oct,11,73,3,0,nonexistent,94.601,0.972,no
32652,3819,40889,61,retired,married,basic.4y,no,no,oct,12,194,1,0,nonexistent,94.601,0.972,yes
32653,3820,40890,33,blue-collar,single,basic.4y,no,yes,oct,31,146,1,1,failure,94.601,0.972,no
32654,3821,40891,29,technician,married,professional.course,no,yes,oct,28,319,1,2,success,94.601,0.972,yes
32655,3822,40892,47,admin.,married,high.school,no,yes,oct,9,437,1,1,failure,94.601,0.972,yes
32656,3823,40893,27,student,single,unknown,no,yes,oct,13,512,1,4,failure,94.601,0.972,no
32657,3824,40894,39,housemaid,married,basic.4y,no,no,oct,18,282,1,0,nonexistent,94.601,0.972,no
32658,3825,40895,60,retired,married,basic.4y,no,unknown,oct,7,272,1,3,failure,94.601,0.972,no
32659,3826,40896,27,student,single,unknown,no,yes,oct,9,309,2,1,failure,94.601,0.972,no
32660,3827,40897,32,services,single,university.degree,no,yes,oct,6,375,2,2,failure,94.601,0.972,no
32661,3828,40898,49,technician,divorced,professional.course,no,yes,oct,9,251,2,1,success,94.601,0.972,yes
32662,3829,40899,39,housemaid,married,basic.4y,no,yes,oct,5,135,2,2,failure,94.601,0.972,no
